epoch,acc,loss,val_acc,val_loss
0,0.3394124,6.023587302563229,0.50073284,1.8581829621241643
1,0.4587877,1.673349072514167,0.53614134,1.777237424483666
2,0.48607457,1.572917368110132,0.5450127,1.7220991804049566
3,0.5035722,1.5199512614247817,0.54308414,1.6911245767886822
4,0.5105788,1.4844728042008881,0.5191699,1.6089015419666584
5,0.5189015,1.455407658644957,0.5297385,1.583207524739779
6,0.5251686,1.431778546015087,0.5294299,1.5899897171900823
7,0.53090924,1.4152854037976361,0.5389956,1.5384884293262775
8,0.5389311,1.3953307983088794,0.5429299,1.5125662134243891
9,0.5420897,1.3805488224288454,0.54470414,1.506035919372852
10,0.54643905,1.3663713154970056,0.548947,1.506239836032574
11,0.55070066,1.3516165176256383,0.5416956,1.4847786334844737
12,0.5525181,1.3409775349756214,0.5333642,1.4889656076064477
13,0.5591612,1.328347273291417,0.5422356,1.4735264365489666
14,0.55847186,1.3204652865608209,0.5605184,1.436121431680826
15,0.56427515,1.3150833215936075,0.56152123,1.446219774392935
16,0.56567895,1.300685574442932,0.55064416,1.4512570454524114
17,0.5681733,1.2951899844589878,0.55843556,1.4328018931242137
18,0.57187086,1.2803270995418186,0.5605184,1.421971238576449
19,0.5752175,1.2768271982001929,0.5544241,1.4358413173602178
20,0.5764834,1.2694255217059247,0.5507213,1.4450643429389367
21,0.5772104,1.2682114263096187,0.5589755,1.4225691969578083
22,0.579454,1.260291260705457,0.5605184,1.4181696680875926
23,0.5817854,1.2506784222842082,0.55843556,1.42232274550658
24,0.5853576,1.2454949382828266,0.5563527,1.4280332556137671
