epoch,acc,loss,val_acc,val_loss
0,0.27001077,11.58207555250036,0.29337344,11.379758541400616
1,0.30846557,9.260836857516505,0.46910438,3.4259308668283315
2,0.4353363,2.08909203348095,0.50196713,1.8188223334459157
3,0.47735077,1.6630541206479015,0.49903572,1.7373537558775682
4,0.48816776,1.5994632232873816,0.5025843,1.6733026871314416
5,0.49570078,1.567576761205803,0.5176271,1.6429914511167085
6,0.50041366,1.5430034770069303,0.5142328,1.6344253054031959
7,0.5061041,1.5219101921093352,0.5269613,1.5819647862361028
8,0.5110802,1.509151406434697,0.53128135,1.562685109101809
9,0.5135745,1.4991222630409924,0.53128135,1.5599089631667504
10,0.5154546,1.4875828182612725,0.53459847,1.5532063979368944
11,0.51778597,1.4767764672748676,0.53290135,1.5357929880802448
12,0.5198541,1.4696775851432942,0.5362956,1.5229182655994709
13,0.5213582,1.4642823621552596,0.5212528,1.5148215064635644
14,0.524968,1.4540782737037434,0.5437013,1.4930067291626563
15,0.5247299,1.4487211558780029,0.5441642,1.5003010447208698
16,0.5272868,1.4456355095399762,0.53529274,1.485413202872643
17,0.5273746,1.4406937040409689,0.545707,1.4765531833355243
18,0.5282645,1.437983488466378,0.548947,1.4688417453032274
19,0.5306084,1.4301984380795345,0.546787,1.4685028883127065
20,0.5319245,1.4273246602174623,0.545167,1.4756614749248211
21,0.5330902,1.4229738932255231,0.55411553,1.4544117634113019
22,0.5338172,1.4169118665901173,0.5502584,1.4593613606232863
23,0.5356597,1.413036748443781,0.5531127,1.4532143840422997
24,0.53677523,1.4084516644809555,0.54323846,1.4586509924668531
