epoch,acc,loss,val_acc,val_loss
0,0.4472632,1.912954613063424,0.53941685,1.4925114237345183
1,0.5053834,1.5490751327605947,0.55391854,1.441171137186197
2,0.5243097,1.4937249123000487,0.5612465,1.4060548039583058
3,0.5310154,1.459856336058787,0.56471765,1.3943799000519972
4,0.53804696,1.4410932534226573,0.5646405,1.377915762937986
5,0.5439379,1.4207789008380096,0.5734341,1.3627324746205256
6,0.54542947,1.4084180874095549,0.57181424,1.3512153625488281
7,0.54581803,1.3991037631667482,0.5743598,1.331992011803847
8,0.55045563,1.3903180683728824,0.57628816,1.3256968901707575
9,0.5508692,1.3820230138470242,0.5754397,1.3310516660030072
10,0.5532507,1.373724929361487,0.57790804,1.3269334389613225
11,0.55323815,1.3691263688805513,0.5763653,1.319219130736131
12,0.5575248,1.3609972119476295,0.57898796,1.3087258568176856
13,0.55650955,1.3553679411856816,0.5757482,1.3083034387001624
14,0.5580136,1.3532432982399927,0.5799136,1.2982452832735503
15,0.5600316,1.3483005055612267,0.5808393,1.2925489132220929
16,0.55986863,1.3429076414349257,0.57829374,1.2941382206403291
17,0.56011933,1.3394464345553467,0.58207345,1.284477330171145
18,0.560558,1.3362508102377928,0.5826134,1.2804560936414278
19,0.56222504,1.333085983511621,0.58377045,1.2761229184957652
20,0.56252587,1.328113231933504,0.5848504,1.2821274262208204
21,0.5637041,1.3263776201227226,0.5863931,1.26965993642807
22,0.5656092,1.321026740687006,0.5862388,1.2741197851987986
23,0.56476945,1.3196954119793132,0.586933,1.2746976476449232
24,0.5641553,1.3172990181442998,0.5861617,1.2745887362040007
