epoch,acc,loss,val_acc,val_loss
0,0.33372605,7.490348615008539,0.54045504,1.5098855633002062
1,0.52704805,1.4516698360251863,0.5650598,1.3835311440321116
2,0.5443698,1.377766843737636,0.57223296,1.330360655601208
3,0.5568159,1.327426336957449,0.5819514,1.286473851937514
4,0.56364685,1.2965911694590455,0.5803317,1.2541033992400537
5,0.5722576,1.2700767447163608,0.597069,1.217296036390158
6,0.58016646,1.2458904933441752,0.5935981,1.2167575657367706
7,0.58554345,1.2257624962594509,0.6099499,1.1784735780495863
8,0.5910333,1.2051489770107637,0.6102584,1.166259336930055
9,0.59716237,1.1933395672762488,0.61187816,1.1634444204660563
10,0.60159934,1.1791728114479345,0.60694176,1.1743866801261902
11,0.60424393,1.1631654385493366,0.6234477,1.1408716715299165
12,0.60812944,1.155342384528865,0.6246047,1.125651309123406
13,0.6125539,1.14088586714781,0.6239877,1.1327989422358
14,0.6155244,1.1350869643679835,0.6303124,1.1073031012828534
15,0.6177053,1.1228871796753417,0.6311608,1.103887452529027
16,0.6195979,1.1179427921766028,0.6292325,1.1087501415839562
17,0.6232954,1.1080807166174615,0.6328577,1.0945820326988513
18,0.622957,1.0996717241239993,0.6329348,1.0910477431920858
19,0.62578964,1.097016795054728,0.63308907,1.0944022352878864
20,0.62869745,1.0910210539390268,0.626533,1.1066972865508153
21,0.63031435,1.0818077616881405,0.6356344,1.0824522697008574
22,0.6320691,1.07607955894606,0.6341689,1.0854044189819922
23,0.6349268,1.0696772273966462,0.63146937,1.0863730563567235
24,0.63554096,1.0651284979086133,0.6323949,1.090340474477181
