epoch,acc,loss,val_acc,val_loss
0,0.32786864,7.322557267398921,0.56231683,1.3488012506411626
1,0.5531616,1.3374934895785522,0.5952491,1.2305613939578717
2,0.58543587,1.2365185909420056,0.6078976,1.1723859012126923
3,0.60289526,1.177171973373206,0.62363106,1.1420810704047863
4,0.6163314,1.1359183120616974,0.6222428,1.119446804890266
5,0.6262831,1.1059453664420953,0.6307265,1.0894027444032521
6,0.6345303,1.075247276157277,0.6268703,1.0891344478497138
7,0.64350444,1.0544777158523342,0.63859326,1.069123618877851
8,0.64858055,1.0325763307172358,0.63080364,1.0736266649686372
9,0.65413296,1.0158572847184109,0.63327163,1.0771396572773273
10,0.6602118,0.9937554597115019,0.5847601,1.1545354838554676
11,0.66520023,0.9795236813392287,0.6369736,1.0619665865714734
12,0.66808295,0.9659093960720906,0.63134354,1.0744598576655755
13,0.6756784,0.9466005567717822,0.63157487,1.0812616325341737
14,0.67967665,0.9370884421236751,0.640907,1.0723627163813665
15,0.68500346,0.9215321509776995,0.6392102,1.0786012754990504
16,0.68675816,0.9108698927258732,0.63612527,1.0886664711512053
