epoch,acc,loss,val_acc,val_loss
0,0.27574104,11.463693001303612,0.2909147,11.358114242553711
1,0.27894968,11.529817010251145,0.29045194,11.346966633429894
2,0.27879927,11.516134769037835,0.29068333,11.327353880955624
3,0.2676443,11.408934651675018,0.091932744,9.410667382753813
4,0.45217773,1.963884671018141,0.510489,1.4976812509390025
5,0.508103,1.4831573125017221,0.52336884,1.4348479417654185
6,0.5201855,1.4357828171530964,0.53833103,1.4094921442178578
7,0.5348875,1.3999350789018075,0.5449638,1.3694754197047307
8,0.54524034,1.3710505875293837,0.5554527,1.3522412776947021
9,0.5528608,1.3441717525304555,0.5467376,1.364847760934096
10,0.5637401,1.3173913029371709,0.4784822,1.4525182384711046
11,0.5700194,1.2938824071257815,0.57704765,1.289580170924847
12,0.57698816,1.2724974224888204,0.5701836,1.2904273638358483
13,0.58364356,1.2503022880746046,0.5768934,1.2825207114219666
14,0.5883186,1.2373615882058575,0.5872281,1.2741173918430622
15,0.5937081,1.2215668395190578,0.5827549,1.2690793917729304
16,0.5979069,1.2049604149579538,0.5814438,1.2598746969149663
17,0.6021307,1.1884132409414014,0.58784515,1.2379128749553974
18,0.6050511,1.1778003418931926,0.59200984,1.2365226653906016
19,0.6081218,1.1669464928393989,0.5876909,1.234684366446275
20,0.6123331,1.1553584173731677,0.56910384,1.2734717084811285
21,0.6167826,1.1445679885668587,0.5952491,1.220458285166667
22,0.61799836,1.1375406399207686,0.599491,1.2189557873285735
23,0.6215078,1.1257488693757383,0.59378374,1.2282979304973896
24,0.6255562,1.1156840291590726,0.5990282,1.230618403508113
