epoch,acc,loss,val_acc,val_loss
0,0.18195605,13.104475301692325,0.18096267,13.218478936415453
1,0.18273316,13.172784839054119,0.18096267,13.218478936415453
2,0.18273316,13.172784839054119,0.18096267,13.218478936415453
3,0.18280837,13.168406568953502,0.18096267,13.218478936415453
4,0.29855984,8.939373038769958,0.5020827,1.6475447141207182
5,0.5049697,1.5443828745460753,0.5455878,1.4665734951312726
6,0.5312159,1.4342177652484016,0.5544585,1.441172182559967
7,0.5513706,1.3707594884385792,0.58307624,1.3447698996617243
8,0.5623629,1.3345457768327587,0.5910213,1.3032748561639051
9,0.5742953,1.296533794902009,0.5916384,1.2959922735507672
10,0.58343256,1.2704006844861562,0.5904042,1.2770650891157298
11,0.5911284,1.242574689995894,0.60629433,1.2422514007641718
12,0.59617966,1.221067897548766,0.6030546,1.2276550989884596
13,0.6043894,1.1952064081057325,0.59958345,1.2205074658760657
14,0.60857576,1.1814273697876625,0.6234958,1.1776809921631446
15,0.61381495,1.1632391164674665,0.62534714,1.1816051098016591
16,0.618628,1.145940138247065,0.6092256,1.1832601840679462
17,0.62419313,1.1334470122521794,0.6312095,1.1570077996987562
18,0.62678766,1.1171062586353337,0.6326751,1.1495818014328296
19,0.63093644,1.103663218818831,0.6116168,1.1593941404269292
20,0.6360879,1.0915588528777382,0.6221845,1.1599355706801782
21,0.63994837,1.0813277633377554,0.6335236,1.1355908742317786
22,0.64042467,1.0696503327637636,0.6301296,1.1394300002318163
23,0.64585185,1.0616180255357084,0.6308238,1.1357767215141883
24,0.65007585,1.0448855111231194,0.6295125,1.1422852873802185
