epoch,acc,loss,val_acc,val_loss
0,0.25517353,11.85832087657515,0.29108164,11.421195983886719
1,0.34794,10.341390044369328,0.46898627,8.497183487965511
2,0.43628183,8.945422730602633,0.47677827,8.40229529600877
3,0.45604843,8.642309398402247,0.48487887,8.262511381736168
4,0.45849264,8.504150790259496,0.49876562,7.503431686988244
5,0.46178916,7.756619834769608,0.50401175,6.216169302280132
6,0.43742245,5.248198377767974,0.49421385,2.328919300666222
7,0.4255023,2.069325796640179,0.5162012,1.9043921874119685
8,0.461551,1.7493747916168843,0.5173584,1.8170188665390015
9,0.47531366,1.6627363336428298,0.52013576,1.8105206489562988
10,0.48718366,1.6173681329081149,0.5297794,1.7927907200960012
11,0.494253,1.5877351174253724,0.52692485,1.7261490684289198
12,0.5002068,1.5618728759350617,0.53795713,1.6904873022666345
13,0.5019491,1.5461760490052798,0.52013576,1.6380090346703162
14,0.5075018,1.526214962420646,0.5429718,1.6238762002724867
15,0.5118637,1.5117623522369477,0.5440518,1.5864818600507884
16,0.51631343,1.496506156692594,0.5313995,1.5438277767254756
17,0.5215277,1.4778824075504557,0.53865147,1.524763863820296
18,0.52441055,1.4639284200319647,0.5550841,1.4913258048204274
19,0.5272684,1.45278727945663,0.550378,1.4773718164517329
20,0.53174317,1.4410252193953292,0.5564728,1.474672908966358
21,0.5363307,1.4309352400954929,0.5558556,1.4412600443913386
22,0.53791004,1.4203287396149042,0.55894154,1.4249467849731445
23,0.5416327,1.4065551201638953,0.5652677,1.4153727063765893
24,0.5458944,1.3969316701684271,0.56048447,1.4100225751216595
