epoch,acc,loss,val_acc,val_loss
0,0.18060012,13.109673115359163,0.18102583,13.21524869478666
1,0.18273087,13.172821758480257,0.18102583,13.21524869478666
2,0.18273087,13.172821758480257,0.18102583,13.21524869478666
3,0.18273087,13.172821758480257,0.18102583,13.21524869478666
4,0.18273087,13.172813955429598,0.18102583,13.21524869478666
5,0.18275595,13.169744014979054,0.18164289,13.20323133468628
6,0.2800812,9.389919097536152,0.5265715,1.5335357876924367
7,0.5141131,1.5074224175606474,0.55688393,1.3710447320571313
8,0.53786474,1.402739270811847,0.5669109,1.3177338059131916
9,0.5503359,1.3533630506404004,0.5669109,1.2920430165070753
10,0.55972373,1.3159008022895682,0.5527189,1.303580146569472
11,0.56723154,1.2873237245386226,0.5883533,1.228570397083576
12,0.5750777,1.2613200816469374,0.5908986,1.214269573871906
13,0.58217186,1.237996742118867,0.5939067,1.2086497591092036
14,0.5876241,1.2202777998815337,0.6039337,1.177161475786796
15,0.5956583,1.1977846599636424,0.6024682,1.172770314491712
16,0.59960645,1.1815233854547995,0.6030081,1.1660148134598365
17,0.6035546,1.166302708330119,0.61295795,1.1412114707323222
18,0.6114634,1.146363627907028,0.6150405,1.1353879616810725
19,0.6161135,1.1344886399386436,0.6159661,1.1360894625003521
20,0.6202371,1.121131497711783,0.6021597,1.1588863707505739
21,0.62235534,1.1087638484933222,0.62043965,1.115055508338488
22,0.6284217,1.093943532259333,0.62221366,1.1137078931698432
23,0.63529027,1.081197403252549,0.6228307,1.1066491328752959
24,0.63576657,1.0698800267827053,0.62244505,1.113515718625142
