epoch,acc,loss,val_acc,val_loss
0,0.5186002,1.6216515918965206,0.59969145,1.239650201338988
1,0.5861326,1.2465247648189983,0.61126107,1.1805379803364093
2,0.60394317,1.1863507782936,0.61828,1.1457762099229372
3,0.6148977,1.1507141938195669,0.6254531,1.129342462007816
4,0.6210769,1.1256957330496227,0.6255303,1.119985628586549
5,0.62832147,1.1013143195630697,0.6269186,1.1072778380834138
6,0.63072795,1.0866132577180647,0.6233706,1.1096405065976656
7,0.63838613,1.070408670543417,0.6292325,1.0976355786506946
8,0.6408804,1.0573603568590597,0.6251446,1.1007206967243781
9,0.6462574,1.0455374054070594,0.62468183,1.1022379054472997
10,0.649441,1.0340291957528662,0.61588895,1.1208813052911024
11,0.6510704,1.02447718539664,0.6249132,1.1003679312192476
12,0.6545548,1.0147067498601356,0.6222908,1.1020644238361945
