epoch,acc,loss,val_acc,val_loss
0,0.5134678,1.5610966518598446,0.5859303,1.2920988018696125
1,0.5849868,1.2721961363331056,0.60714287,1.2219787469277015
2,0.6058684,1.193279792697895,0.61755633,1.1766162422987132
3,0.6196809,1.1454900663886334,0.62295586,1.152068216067094
4,0.6300716,1.1082649557298494,0.62226164,1.1468351643819075
5,0.63780504,1.0774382442269939,0.6258871,1.131794892824613
6,0.64635324,1.050305569612536,0.6211817,1.1356039345264435
7,0.6545505,1.028834335780796,0.6231873,1.1309355382735913
8,0.660291,1.0058408714995701,0.61933047,1.1416711853100703
9,0.665806,0.989703675236396,0.6190219,1.1492393750410814
10,0.673928,0.9695428523216101,0.60498303,1.1799126748855298
11,0.6791923,0.9535928871274127,0.6150108,1.1776656760619237
12,0.6863492,0.933642796348689,0.61107683,1.1934933731189141
