epoch,acc,loss,val_acc,val_loss
0,0.27816704,11.556459192976682,0.29095957,11.427654779874361
1,0.27702644,11.630601557803384,0.29095957,11.427654779874361
2,0.28005967,11.578188312783881,0.29095957,11.427654779874361
3,0.3364752,10.615304152180778,0.38761184,9.76230995471661
4,0.39519697,9.634229411882583,0.4534866,8.783804875153761
5,0.43014175,9.08503107473966,0.45664918,8.69756108063918
6,0.44019404,8.93752264563812,0.45618635,8.705730988429142
7,0.44583434,8.859060811402976,0.45842332,8.67517927976755
8,0.4482534,8.812894456039889,0.4581919,8.697629396732037
9,0.4495444,8.781680897161575,0.4602746,8.653395872849684
10,0.45187572,8.739609521761826,0.4621259,8.60954370865455
11,0.45435745,8.676935269997777,0.4635915,8.558648861371553
12,0.45631275,8.60862728137209,0.46845108,8.426073202720055
13,0.45255256,8.354228142140592,0.47493058,7.571639519471389
14,0.42092928,6.947762427334738,0.41214132,4.70575239108159
15,0.41137835,2.893567800214052,0.48063868,2.1075769800406237
16,0.45162502,1.9655482777947582,0.5030083,1.8999295784876897
17,0.47711918,1.7906632913921636,0.5206726,1.8116398453712463
18,0.4877731,1.6972623280636887,0.52892625,1.744358012309441
19,0.49498013,1.6474852493547625,0.5384912,1.716000919158642
20,0.5012847,1.6082655024418233,0.52784634,1.7232136497130761
21,0.5065991,1.5789190385439154,0.5459735,1.654632793023036
22,0.51124924,1.5547103642365463,0.55060166,1.6401196030470042
23,0.5152852,1.5295443182809905,0.55291575,1.6061646846624522
24,0.5197849,1.5109939543474102,0.5466677,1.6075411759890044
