epoch,acc,loss,val_acc,val_loss
0,0.4297962,2.164316720066131,0.49780142,1.5612559135143573
1,0.5040109,1.5328600914700459,0.53783846,1.4767287969589233
2,0.5224988,1.4799068862803584,0.54902416,1.4221006815250103
3,0.53109723,1.4544512234400897,0.5556584,1.4067700505256653
4,0.5373769,1.4315337712986298,0.55874413,1.3949827597691462
5,0.5426788,1.413747545461991,0.5685412,1.3719635697511525
6,0.546602,1.4012229233708984,0.5668441,1.363492686014909
7,0.5511519,1.386978285435953,0.5705469,1.3383040611560528
8,0.55117697,1.3793016505861184,0.5750212,1.3286868058718169
9,0.556692,1.367202029828635,0.5754069,1.3314075699219337
10,0.5584593,1.3589966387279064,0.57725835,1.3237620271169221
11,0.56173074,1.3478500300687815,0.5784155,1.3142357697853675
12,0.5632724,1.3437576900854507,0.58265835,1.3010851649137645
13,0.5632348,1.339190792171981,0.57741266,1.3052213329535265
14,0.5650272,1.3315025233668965,0.5843555,1.2939093433893645
15,0.5672207,1.3219094095691268,0.5862069,1.2857792790119464
16,0.56943923,1.3183473937506842,0.58304405,1.286011306139139
17,0.5704545,1.3129823393881603,0.5889069,1.2773723281346834
18,0.571006,1.3067191357521883,0.5901412,1.2706671219605665
19,0.57316184,1.3016439484012707,0.58720976,1.2684867565448468
20,0.5751172,1.298029743248347,0.591144,1.2687882368381207
21,0.5761826,1.294311196568981,0.5931497,1.2617943974641652
22,0.57794994,1.2868939191794044,0.58998686,1.262220786168025
23,0.57655865,1.2879885554968113,0.5919154,1.263521556670849
24,0.5775864,1.2820086713714727,0.590604,1.263737522638761
