epoch,acc,loss,val_acc,val_loss
0,0.462035,2.0291528382990314,0.5615889,1.351939279299516
1,0.5438183,1.3840757013502802,0.5807173,1.2779684754518361
2,0.56809634,1.3068064439503513,0.5941381,1.2308890659075518
3,0.58372605,1.2558182583856425,0.6036251,1.2031855560266054
4,0.59579617,1.2202095398032222,0.6044736,1.1743139372422144
5,0.604645,1.1862823123213737,0.6174315,1.1390731701484094
6,0.61564976,1.1592011401876336,0.6163517,1.1308841476073632
7,0.6228191,1.1329961147708065,0.62568456,1.1095112149532025
8,0.62783265,1.1128622689720957,0.63000387,1.102157501073984
9,0.6358668,1.0928516954999385,0.625376,1.1080111792454352
10,0.64205855,1.0718482112640677,0.61241806,1.1216354209643145
11,0.6467086,1.0576379904115403,0.63370615,1.0806984030283415
12,0.64935327,1.042277078385651,0.6309294,1.0802734815157378
13,0.6555324,1.026900567848728,0.63347477,1.083485871553421
14,0.65857816,1.0163178876734158,0.6367142,1.0737481804994435
15,0.66388,0.9997694366293567,0.6395681,1.0687724947929382
16,0.6653715,0.990310008315711,0.63733125,1.0726789144369273
17,0.6703725,0.9767660862594099,0.641882,1.0607738609497364
18,0.67232776,0.9674261199021117,0.6416506,1.0630993843078613
19,0.67824376,0.9562487176341278,0.64080215,1.0641114803460927
20,0.6806001,0.94379231922129,0.633629,1.0723238518604865
21,0.68587685,0.9342645937923346,0.64203626,1.064175816682669
22,0.6873684,0.9257924588587463,0.64103353,1.0647795681770031
