epoch,acc,loss,val_acc,val_loss
0,0.5002632,2.197103313704999,0.5867335,1.2934234509101281
1,0.5769327,1.2817672572474919,0.6030852,1.2220166004621065
2,0.59486866,1.2147795989785213,0.61419207,1.1731252853686993
3,0.60572296,1.1766364061161854,0.62321633,1.1443460927559779
4,0.6123784,1.1485915015002712,0.6197455,1.137602950517948
5,0.61809385,1.1291044239986867,0.630081,1.1100955307483673
6,0.6233581,1.1123751747587864,0.6315465,1.1081388959517846
7,0.6278953,1.1010364902231073,0.63709986,1.0956602600904612
8,0.6304021,1.0893956097320079,0.633629,1.0997995527891011
9,0.63317204,1.0797827796042891,0.63370615,1.0989578320429876
10,0.6370074,1.0714613046352548,0.6137293,1.1248471713983095
11,0.63668156,1.0639878449152647,0.6321635,1.0911206259177282
12,0.63978994,1.0594287824812425,0.6274585,1.0958944352773519
13,0.640191,1.0515478381204064,0.63254917,1.0928370700432704
14,0.6415196,1.0481078098485597,0.63902813,1.0828535212920263
15,0.6457435,1.040430841200404,0.63548017,1.0838625637384562
16,0.6443648,1.0374090921600305,0.6326263,1.0878642728695502
17,0.647398,1.0322941143928936,0.62846124,1.0841009387603173
18,0.6473353,1.0279439623121822,0.6303124,1.082028056566532
19,0.6496415,1.022989315194375,0.6263016,1.0917763228599842
20,0.6514965,1.0177837196066282,0.61874276,1.107101823274906
21,0.6502682,1.016058707797849,0.62907827,1.0849505227345686
22,0.6510453,1.0150707497838674,0.62846124,1.0887238337443426
23,0.6546175,1.0081977159977198,0.6237563,1.0958080222973456
