epoch,acc,loss,val_acc,val_loss
0,0.4739738,1.7235445923947776,0.56463057,1.4448827917759235
1,0.52972364,1.4853041456928602,0.5782045,1.382677743068108
2,0.5493514,1.4146554053528249,0.5913929,1.3374958955324614
3,0.56233627,1.3701087573375919,0.5980256,1.3166013405873225
4,0.57211256,1.3381846902991563,0.59810275,1.2871076235404382
5,0.578605,1.3149792660415982,0.60211325,1.2533712753882775
6,0.5846462,1.2910852121023364,0.6024988,1.2503385360424335
7,0.58893275,1.2721785091357236,0.6051211,1.2282515947635357
8,0.5901736,1.255404440763638,0.6098257,1.2099756277524507
9,0.59566337,1.242243424275917,0.5904674,1.2154256242972155
10,0.5979946,1.2310383037478805,0.59285825,1.2066853550764232
11,0.60114056,1.2143065012867695,0.6147617,1.1945675611495972
12,0.60284513,1.2038577864759807,0.61460745,1.183205810876993
13,0.60645485,1.1922986571543899,0.595789,1.1891307005515466
14,0.60872346,1.1854956138953534,0.6207003,1.1714928196026728
15,0.6109043,1.179327920130592,0.6210088,1.1698289009240956
16,0.6152535,1.171041532519647,0.60188186,1.1713071923989515
17,0.61776024,1.161780133614633,0.62486506,1.1579678173248584
18,0.61824906,1.1537207156410416,0.62525064,1.1561802190083723
19,0.61910135,1.1479503087429068,0.6066636,1.1596010694136987
20,0.6222724,1.1393344509621763,0.62231994,1.1615634147937481
21,0.6230244,1.1375045384650706,0.6296468,1.15228199500304
22,0.62659645,1.1303760039430593,0.62933826,1.1515936163755565
23,0.6272357,1.1236280861762693,0.62933826,1.150638447358058
24,0.6280253,1.1196381501867008,0.62648463,1.1546015578966875
