epoch,acc,loss,val_acc,val_loss
0,0.29639888,7.821119276240151,0.47909275,1.7355932180698102
1,0.4771186,1.6255363791628532,0.5226045,1.5844948154229384
2,0.49984333,1.5444960986421397,0.5111094,1.542511353125939
3,0.51048493,1.510021036376888,0.51689553,1.5186509214914763
4,0.5155363,1.4864503485149876,0.5168184,1.491931438446045
5,0.52377135,1.4624126983710044,0.53548837,1.4498783762638385
6,0.52596486,1.4482473391101502,0.5251504,1.4606374181233919
7,0.5310538,1.432490348953385,0.54837215,1.4148205060225267
8,0.53290886,1.4213640008506627,0.5546212,1.3961472373742323
9,0.5385242,1.4058216777428607,0.5503009,1.3973164971058185
10,0.5394267,1.3953842720690934,0.56087023,1.3884397470034087
11,0.5431619,1.386753348928496,0.56357044,1.3726528882980347
12,0.5473233,1.3763610211266932,0.5684308,1.3601359449900114
13,0.5499179,1.3655597432086055,0.56210464,1.3696862229934106
14,0.55278826,1.3560512675478882,0.56935656,1.3442667585152845
15,0.555245,1.347140828686729,0.5652677,1.3459945779580336
16,0.5579148,1.3405959839685249,0.56850797,1.3442034813073964
17,0.562728,1.3326478787897924,0.57359976,1.3272058413578913
18,0.5636806,1.324163908873624,0.57452554,1.3197244084798372
19,0.56425714,1.3178031933468872,0.5764542,1.3196637951410735
20,0.5651596,1.3131680836228512,0.5737541,1.3233417364267201
21,0.5689575,1.3094177197487211,0.57614565,1.3143113484749427
22,0.5702987,1.3010587213756049,0.5776115,1.3142915184681232
23,0.5730813,1.2917898025805081,0.5753742,1.3044365461056049
24,0.5745353,1.2877131051402555,0.5773029,1.3176050232006953
