epoch,acc,loss,val_acc,val_loss
0,0.38483906,5.664911441801544,0.5099884,1.7132853682224567
1,0.49265516,1.5760032571953062,0.5352102,1.6231448375261748
2,0.5141507,1.4881007939944664,0.54338604,1.5590284695992103
3,0.5280758,1.4426701687336876,0.55140764,1.528320087836339
4,0.53564626,1.4083836793325781,0.5588122,1.4728381817157452
5,0.5431415,1.3803626895727825,0.5570382,1.4322622464253352
6,0.5494961,1.3577594734488525,0.56583107,1.4161993907048152
7,0.5564775,1.3360269334196004,0.58904743,1.3655551855380719
8,0.5611777,1.3191600922630722,0.5844196,1.342026242843041
9,0.56360924,1.3050963138250222,0.58303124,1.3626295694938073
10,0.56934977,1.2903015307314858,0.5803317,1.3584466072229238
11,0.5737491,1.273871167605205,0.58997303,1.3400070300469031
12,0.57720846,1.2634793011006389,0.5945237,1.3221600835139935
13,0.5806803,1.25143226937235,0.5887389,1.3136051847384527
14,0.58469117,1.2418366180766278,0.6067875,1.2842984612171466
15,0.589078,1.2286799342489094,0.6101813,1.2852630202586834
16,0.588702,1.226485795043816,0.58511376,1.2832043125079229
17,0.5918104,1.2134221303335082,0.60894716,1.2683670291533837
18,0.59528226,1.2081713138080392,0.61419207,1.261061654641078
19,0.59484357,1.200687200915762,0.59514076,1.2678858500260572
20,0.5989296,1.1919481712466768,0.60146546,1.2720139897786653
21,0.59953123,1.1830381327020623,0.613575,1.2426990820811346
22,0.6021884,1.178376324459123,0.6095642,1.2434466618757982
23,0.60317856,1.1752485164271116,0.606479,1.2453797367902903
24,0.6076281,1.1642074660146582,0.59537214,1.2539085791661189
