epoch,acc,loss,val_acc,val_loss
0,0.3027162,2.324193657885712,0.43704677,2.0655923898403463
1,0.34865445,1.9807604577269675,0.47469527,1.9971832541319041
2,0.36212882,1.9210764591582201,0.475081,1.9457927208680372
3,0.36951154,1.8910379571463183,0.46266007,1.9363327805812542
4,0.36971208,1.8791082105663373,0.4236229,1.900821749980633
5,0.37579122,1.8608321329182256,0.40387285,1.901906471986037
6,0.37735802,1.8511283573886335,0.3918377,1.8923910306050227
7,0.37966433,1.848118887364097,0.38481715,1.8853904192264264
8,0.382096,1.8385377316548968,0.3382194,1.8846904772978563
9,0.3822464,1.8367600117752252,0.31268322,1.9076021634615385
10,0.38550532,1.8280701569162134,0.30049375,1.9138959829623883
11,0.38475326,1.829444489592505,0.317235,1.9150306353202233
12,0.3849538,1.8252154810514296,0.3061256,1.9263638945726247
13,0.38610697,1.8218996924376554,0.30334824,1.920342628772442
