epoch,acc,loss,val_acc,val_loss
0,0.27840167,11.546028921719625,0.29086,11.432539059565617
1,0.27961746,11.610277261010124,0.29086,11.432049457843487
2,0.27960494,11.609657447866196,0.29086,11.431082505446215
3,0.2795924,11.60924452878546,0.29078287,11.430794605842003
4,0.27964252,11.60890461565869,0.29078287,11.430722603431114
5,0.27963,11.608544384000009,0.29055148,11.430866718292236
6,0.27957988,11.608419351588278,0.29078287,11.430545073289137
7,0.27961746,11.608174862121013,0.29078287,11.430421719184288
8,0.27120727,11.714492014868979,0.29039723,11.417014892284687
9,0.27867743,11.589060795052557,0.2903201,11.410432412074162
10,0.2787401,11.584217646434436,0.28314695,11.435526224283072
11,0.27701044,11.581092841453327,0.29078287,11.420745299412655
12,0.27935424,10.53331626837392,0.3535673,8.326890523617084
13,0.44638023,1.93621977768367,0.51831853,1.514759205854856
14,0.49889702,1.5470461797943735,0.5219437,1.470410250700437
15,0.5088113,1.5058063671723492,0.52587736,1.4533427265974193
16,0.5165572,1.4765567994220534,0.53243345,1.4264597159165602
17,0.52479196,1.447225097989314,0.539838,1.404119074344635
18,0.53087085,1.4231474229353045,0.54338604,1.3791301158758311
19,0.53554595,1.4032041060581473,0.5551099,1.3570881302540119
20,0.5416625,1.3796653076864396,0.55603546,1.3693500619668226
21,0.5483681,1.3619343622223516,0.5615889,1.3227611184120178
22,0.5528928,1.348971297601562,0.56752795,1.3109151033254771
23,0.559636,1.333274777430679,0.5720015,1.3044221722162688
24,0.5627068,1.3197118626498632,0.569919,1.3072556440646832
