epoch,acc,loss,val_acc,val_loss
0,0.18241753,13.077805607940206,0.18102583,13.214348829709566
1,0.18273087,13.172537372473979,0.18102583,13.214269417982836
2,0.18273087,13.172506741675118,0.18102583,13.214198626004732
3,0.18273087,13.172481845353488,0.18102583,13.214061040144701
4,0.18273087,13.1723663234835,0.18102583,13.213919492868277
5,0.18273087,13.172278152071078,0.18102583,13.213783337519718
6,0.18276848,13.172233916423894,0.18102583,13.213718194227953
7,0.18276848,13.172225899171844,0.18102583,13.213668529803936
8,0.18276848,13.172223567436706,0.18102583,13.213616334475004
9,0.18276848,13.17222073997835,0.18102583,13.213581892160269
10,0.18276848,13.172219448649965,0.18102583,13.213550714346079
11,0.18276848,13.17221820016186,0.18102583,13.21351275077233
12,0.18276848,13.172186920638788,0.18102583,13.212262300344614
13,0.199075,12.89537190535142,0.29086,11.426604454333965
14,0.27952972,11.608627898062196,0.29078287,11.42625038440411
15,0.27968013,11.607854227119399,0.29086,11.426157107720009
16,0.2797428,11.607536076853917,0.29086,11.426149735083946
17,0.27978042,11.607474545974448,0.29086,11.426148928128756
18,0.2798556,11.607334042102275,0.29055148,11.426280938662016
19,0.27984306,11.60729897427461,0.29078287,11.42618597470797
20,0.27983055,11.607269763324966,0.2906286,11.426258857433613
21,0.2798556,11.607227755372245,0.29070574,11.42623989398663
22,0.2798556,11.607211072143935,0.29070574,11.42625614312979
