it,d1,d2,filters,kernel_size,hidden_units,dropout_rate,embed_vec,acc,val_acc, loss,val_loss,time,trainable_embed
10,1,3,307,4,239,0.037,glove300,[0.14383124, 0.14383124, 0.14383124, 0.14383124, 0.14383124],[0.13894461, 0.13894461, 0.13894461, 0.13894461, 0.13894461],[13.799809681209878, 13.799809681209878, 13.799809681209878, 13.799809681209878, 13.799809681209878],[13.877288488241343, 13.877288488241343, 13.877288488241343, 13.877288488241343, 13.877288488241343],55.306774616241455,False
11,3,0,764,1,185,0.955,glove200,[0.5751172, 0.5761826, 0.57794994, 0.57655865, 0.5775864],[0.591144, 0.5931497, 0.58998686, 0.5919154, 0.590604],[1.298029743248347, 1.294311196568981, 1.2868939191794044, 1.2879885554968113, 1.2820086713714727],[1.2687882368381207, 1.2617943974641652, 1.262220786168025, 1.263521556670849, 1.263737522638761],174.58425974845886,True
12,1,1,744,8,138,0.242,glove200,[0.14382763, 0.14382763, 0.14382763, 0.14382763, 0.14382763],[0.13900031, 0.13900031, 0.13900031, 0.13900031, 0.13900031],[13.799867748916833, 13.799867748916833, 13.799867748916833, 13.799867748916833, 13.799867748916833],[13.874582070570726, 13.874582070570726, 13.874582070570726, 13.874582070570726, 13.874582070570726],67.1854612827301,True
13,3,3,402,9,88,0.739,numberbatch,[0.2795974, 0.2795974, 0.2795974, 0.2795974, 0.2795974],[0.2910494, 0.2910494, 0.2910494, 0.2910494, 0.2910494],[11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573],[11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407],85.28093838691711,False
14,0,0,401,5,161,0.758,numberbatch,[0.65531117, 0.6561885, 0.65873283, 0.6606756, 0.66369617],[0.58506864, 0.5853, 0.5856856, 0.5900046, 0.58236927],[1.0356044918550855, 1.0282218691795746, 1.0214906738830434, 1.0117919926671162, 1.0040566730657645],[1.283284673323998, 1.2743304280134349, 1.2696834756777837, 1.2687282241307771, 1.2708595119989836],78.12533330917358,True
15,3,1,923,9,133,0.074,glove300,[0.27961546, 0.27961546, 0.27961546, 0.27961546, 0.27961546],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],110.95323991775513,False
16,3,3,570,3,41,0.588,glove200,[0.2795974, 0.2795974, 0.2795974, 0.2795974, 0.2795974],[0.2910494, 0.2910494, 0.2910494, 0.2910494, 0.2910494],[11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573],[11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407],80.29493260383606,False
17,0,1,402,3,180,0.057,numberbatch,[0.2798556, 0.27984306, 0.27983055, 0.2798556, 0.2798556],[0.29055148, 0.29078287, 0.2906286, 0.29070574, 0.29070574],[11.607334042102275, 11.60729897427461, 11.607269763324966, 11.607227755372245, 11.607211072143935],[11.426280938662016, 11.42618597470797, 11.426258857433613, 11.42623989398663, 11.42625614312979],117.97729754447937,True
18,2,2,408,4,182,0.774,glove200,[0.18273774, 0.18273774, 0.18273774, 0.18273774, 0.18273774],[0.18106773, 0.18106773, 0.18106773, 0.18106773, 0.18106773],[13.172711011399103, 13.172711011399103, 13.172711011399103, 13.172711011399103, 13.172711011399103],[13.213578921097975, 13.213578921097975, 13.213578921097975, 13.213578921097975, 13.213578921097975],60.18426585197449,False
19,3,2,847,7,103,0.892,glove300,[0.18275256, 0.18274003, 0.18267736, 0.18275256, 0.18118577],[0.18108171, 0.18108171, 0.18108171, 0.18108171, 0.18108171],[13.172472041721301, 13.17267406212115, 13.169085671125304, 13.171382381336885, 13.188430433495656],[13.213008587176983, 13.213008587176983, 13.213008587176983, 13.213008587176983, 13.213008587176983],156.27540254592896,True
20,0,2,90,9,184,0.007,glove300,[0.27960843, 0.27960843, 0.27960843, 0.27960843, 0.27960843],[0.29095957, 0.29095957, 0.29095957, 0.29095957, 0.29095957],[11.611339978494117, 11.611339978494117, 11.611339978494117, 11.611339978494117, 11.611339978494117],[11.427654779874361, 11.427654779874361, 11.427654779874361, 11.427654779874361, 11.427654779874361],46.450642347335815,False
21,3,0,137,7,28,0.683,glove200,[0.6156527, 0.61839765, 0.6210674, 0.62699604, 0.6280364],[0.60279256, 0.6071897, 0.607344, 0.6086554, 0.60518396],[1.1720676477583392, 1.1635519584719258, 1.153102001979858, 1.1449038877529258, 1.1326188509505684],[1.1955402195453644, 1.1914385121602278, 1.1896080237168531, 1.1834926032103026, 1.1924664607414832],142.72060346603394,True
22,2,2,667,2,165,0.623,numberbatch,[0.27961546, 0.27961546, 0.27961546, 0.27961546, 0.27961546],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],95.34440588951111,True
23,0,3,361,8,104,0.523,numberbatch,[0.18273546, 0.18273546, 0.18273546, 0.18273546, 0.18273546],[0.18105377, 0.18105377, 0.18105377, 0.18105377, 0.18105377],[13.17274790985688, 13.17274790985688, 13.17274790985688, 13.17274790985688, 13.17274790985688],[13.214142285860502, 13.214142285860502, 13.214142285860502, 13.214142285860502, 13.214142285860502],84.0573182106018,True
24,3,2,992,1,132,0.341,numberbatch,[0.27960643, 0.27960643, 0.27960643, 0.27960643, 0.27960643],[0.29102692, 0.29102692, 0.29102692, 0.29102692, 0.29102692],[11.611372424355423, 11.611372424355423, 11.611372424355423, 11.611372424355423, 11.611372424355423],[11.424274187821608, 11.424274187821608, 11.424274187821608, 11.424274187821608, 11.424274187821608],111.29912161827087,True
25,3,0,737,4,240,0.372,numberbatch,[0.27961195, 0.27961195, 0.27961195, 0.27961195, 0.27961195],[0.29098204, 0.29098204, 0.29098204, 0.29098204, 0.29098204],[11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185],[11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115],81.69959425926208,False
26,1,1,909,6,128,0.407,glove200,[0.14382763, 0.14382763, 0.14382763, 0.14382763, 0.14382763],[0.13900031, 0.13900031, 0.13900031, 0.13900031, 0.13900031],[13.799867748916833, 13.799867748916833, 13.799867748916833, 13.799867748916833, 13.799867748916833],[13.874582070570726, 13.874582070570726, 13.874582070570726, 13.874582070570726, 13.874582070570726],84.57023429870605,True
27,1,3,526,9,71,0.926,glove300,[0.53174317, 0.5363307, 0.53791004, 0.5416327, 0.5458944],[0.5564728, 0.5558556, 0.55894154, 0.5652677, 0.56048447],[1.4410252193953292, 1.4309352400954929, 1.4203287396149042, 1.4065551201638953, 1.3969316701684271],[1.474672908966358, 1.4412600443913386, 1.4249467849731445, 1.4153727063765893, 1.4100225751216595],341.3387260437012,True
28,2,3,835,4,103,0.772,glove300,[0.104850836, 0.104850836, 0.104850836, 0.104850836, 0.104850836],[0.1181236, 0.1181236, 0.1181236, 0.1181236, 0.1181236],[14.428099337243353, 14.428099337243353, 14.428099337243353, 14.428099337243353, 14.428099337243353],[14.237972002763014, 14.237972002763014, 14.237972002763014, 14.237972002763014, 14.237972002763014],150.00413513183594,True
29,0,2,198,2,135,0.267,glove300,[0.66802454, 0.6716719, 0.6775629, 0.680571, 0.6832784],[0.6282012, 0.6312866, 0.63676333, 0.6373804, 0.63545203],[0.9738129519468061, 0.9620854447355436, 0.9487537313006383, 0.9396595421207717, 0.9274604493371599],[1.0721804064053755, 1.0725940763950348, 1.0694167705682607, 1.0752028983372908, 1.074167331823936],78.21713137626648,False
30,1,3,823,8,62,0.607,glove300,[0.27961546, 0.27961546, 0.27961546, 0.27961546, 0.27961546],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],141.08465957641602,True
31,0,3,219,6,183,0.882,glove200,[0.5121707, 0.5162443, 0.5208944, 0.5254067, 0.5264972],[0.4154131, 0.38748747, 0.43639588, 0.41402453, 0.41255882],[1.4751011002990446, 1.4692658438386945, 1.4558807587349263, 1.4474734906455053, 1.4384067648169732],[1.629362193437723, 1.6667660933274488, 1.6359919676413903, 1.6583498532955463, 1.655634499513186],92.15676140785217,False
32,1,0,315,3,141,0.552,glove300,[0.67057306, 0.67391956, 0.6769778, 0.68117666, 0.6826181],[0.6426533, 0.63949096, 0.6348631, 0.6424219, 0.6396452],[0.9659350274272086, 0.9598756062760941, 0.9480345675666294, 0.9390458317418807, 0.9309542229131819],[1.055993419427138, 1.054143564059184, 1.0649636319050422, 1.0562097705327547, 1.0559125061218555],95.99572467803955,False
33,2,2,120,10,168,0.386,glove200,[0.18273774, 0.18273774, 0.18273774, 0.18273774, 0.18273774],[0.18106773, 0.18106773, 0.18106773, 0.18106773, 0.18106773],[13.172711011399103, 13.172711011399103, 13.172711011399103, 13.172711011399103, 13.172711011399103],[13.213578921097975, 13.213578921097975, 13.213578921097975, 13.213578921097975, 13.213578921097975],70.02976441383362,True
34,0,0,143,3,216,0.749,numberbatch,[0.55411416, 0.55563074, 0.55451524, 0.5577364, 0.5579119],[0.5522906, 0.541416, 0.5594632, 0.5644763, 0.5556841],[1.3473521775273576, 1.344005575043789, 1.3425998393519747, 1.3379561624603478, 1.3325309436139123],[1.3954329123863807, 1.4042874895609343, 1.3942516446113586, 1.393750053185683, 1.394634751173166],69.2209084033966,False
35,3,3,829,10,144,0.148,glove300,[0.2795974, 0.2795974, 0.2795974, 0.2795974, 0.2795974],[0.2910494, 0.2910494, 0.2910494, 0.2910494, 0.2910494],[11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573],[11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407],137.1211817264557,False
36,1,1,787,3,29,0.572,glove300,[0.27960843, 0.27960843, 0.27960843, 0.27960843, 0.27960843],[0.29095957, 0.29095957, 0.29095957, 0.29095957, 0.29095957],[11.611339978494117, 11.611339978494117, 11.611339978494117, 11.611339978494117, 11.611339978494117],[11.427654779874361, 11.427654779874361, 11.427654779874361, 11.427654779874361, 11.427654779874361],85.72612023353577,True
37,2,3,66,2,215,0.289,glove300,[0.6662823, 0.67940587, 0.691815, 0.7041364, 0.71560544],[0.61970526, 0.6206311, 0.586143, 0.61908805, 0.612067],[1.0055096369573842, 0.9671812459142861, 0.9303885309700382, 0.8952280973784456, 0.8642572808666138],[1.1166530710000258, 1.118822693824768, 1.1957465135134184, 1.1281194732739375, 1.146980881690979],101.34744429588318,True
38,0,2,941,9,213,0.136,glove200,[0.18273316, 0.18273316, 0.18273316, 0.18273316, 0.18273316],[0.1810398, 0.1810398, 0.1810398, 0.1810398, 0.1810398],[13.172784790093187, 13.172784790093187, 13.172784790093187, 13.172784790093187, 13.172784790093187],[13.214698901543251, 13.214698901543251, 13.214698901543251, 13.214698901543251, 13.214698901543251],83.55032873153687,False
39,2,3,549,6,188,0.445,glove200,[0.27960643, 0.27960643, 0.27960643, 0.27960643, 0.27960643],[0.29102692, 0.29102692, 0.29102692, 0.29102692, 0.29102692],[11.611372424355423, 11.611372424355423, 11.611372424355423, 11.611372424355423, 11.611372424355423],[11.424274187821608, 11.424274187821608, 11.424274187821608, 11.424274187821608, 11.424274187821608],87.15275025367737,False
40,2,2,105,7,250,0.577,glove300,[0.27961546, 0.27961546, 0.27961546, 0.27961546, 0.27961546],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],70.14718461036682,False
41,1,2,352,9,134,0.352,numberbatch,[0.18273546, 0.18273546, 0.18273546, 0.18273546, 0.18273546],[0.18105377, 0.18105377, 0.18105377, 0.18105377, 0.18105377],[13.17274790985688, 13.17274790985688, 13.17274790985688, 13.17274790985688, 13.17274790985688],[13.214142285860502, 13.214142285860502, 13.214142285860502, 13.214142285860502, 13.214142285860502],79.78457403182983,False
42,1,0,933,9,125,0.051,glove300,[0.27960494, 0.27960494, 0.27960494, 0.27960494, 0.27960494],[0.29093713, 0.29093713, 0.29093713, 0.29093713, 0.29093713],[11.611396426555924, 11.611396426555924, 11.611396426555924, 11.611396426555924, 11.611396426555924],[11.428754659799429, 11.428754659799429, 11.428754659799429, 11.428754659799429, 11.428754659799429],81.22162914276123,False
43,1,0,792,3,183,0.312,numberbatch,[0.27960494, 0.27960494, 0.27960494, 0.27960494, 0.27960494],[0.29093713, 0.29093713, 0.29093713, 0.29093713, 0.29093713],[11.611320250421377, 11.61129781435572, 11.611290574348715, 11.611279594997436, 11.611272153029121],[11.428754806518555, 11.428754806518555, 11.428754879878117, 11.42875495323768, 11.42875495323768],65.94310998916626,False
44,2,1,215,6,231,0.836,glove200,[0.5764834, 0.5772104, 0.579454, 0.5817854, 0.5853576],[0.5507213, 0.5589755, 0.5605184, 0.55843556, 0.5563527],[1.2694255217059247, 1.2682114263096187, 1.260291260705457, 1.2506784222842082, 1.2454949382828266],[1.4450643429389367, 1.4225691969578083, 1.4181696680875926, 1.42232274550658, 1.4280332556137671],146.67492628097534,False
45,3,3,612,8,52,0.386,glove300,[0.2795974, 0.2795974, 0.2795974, 0.2795974, 0.2795974],[0.2910494, 0.2910494, 0.2910494, 0.2910494, 0.2910494],[11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573],[11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407],125.00051259994507,False
46,0,0,537,9,154,0.331,glove300,[0.27961397, 0.27961397, 0.27961397, 0.27961397, 0.27961397],[0.2909147, 0.2909147, 0.2909147, 0.2909147, 0.2909147],[11.611250864781853, 11.611250864781853, 11.611250864781853, 11.611250864781853, 11.611250864781853],[11.429841114924503, 11.429841114924503, 11.429841114924503, 11.429841114924503, 11.429841114924503],67.7152726650238,True
47,0,3,776,6,109,0.375,glove300,[0.27961195, 0.27961195, 0.27961195, 0.27961195, 0.27961195],[0.29098204, 0.29098204, 0.29098204, 0.29098204, 0.29098204],[11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185],[11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115],123.95786428451538,True
48,3,2,104,1,104,0.75,glove300,[0.56921536, 0.5697794, 0.5711582, 0.5708448, 0.57412887],[0.5928555, 0.5940128, 0.59000075, 0.59517014, 0.59231544],[1.2974899973478435, 1.2937241099238783, 1.2886606458435383, 1.2886085931087503, 1.2812353511955183],[1.2872955019657428, 1.2707162040930529, 1.2772149351926951, 1.277788634483631, 1.2778595685958862],112.76277828216553,False
49,0,1,117,3,123,0.393,glove300,[0.6491402, 0.6541913, 0.6536774, 0.6557831, 0.6575253],[0.62267643, 0.63648283, 0.6323178, 0.6303895, 0.63131505],[1.0310179881940547, 1.0240259885871636, 1.0179488463470168, 1.0145818532248336, 1.0075881537828835],[1.091963224686109, 1.0665554771056542, 1.0735348600607653, 1.072369431073849, 1.0736414262881646],95.43888092041016,False
50,0,1,596,6,64,0.633,glove200,[0.65857816, 0.6638173, 0.66530883, 0.66765267, 0.6753986],[0.6110297, 0.63023525, 0.629464, 0.6272271, 0.6288469],[1.017878464425828, 1.004112465850427, 0.9958997589229617, 0.979815184603863, 0.9656179781712179],[1.121549624663133, 1.0911276386334345, 1.0918674835791955, 1.0898695381788106, 1.0958729798977191],120.57379579544067,False
51,0,2,317,7,85,0.342,numberbatch,[0.27960843, 0.27960843, 0.27960843, 0.27960843, 0.27960843],[0.29095957, 0.29095957, 0.29095957, 0.29095957, 0.29095957],[11.611339978494117, 11.611339978494117, 11.611339978494117, 11.611339978494117, 11.611339978494117],[11.427654779874361, 11.427654779874361, 11.427654779874361, 11.427654779874361, 11.427654779874361],75.31935501098633,False
52,3,0,606,5,138,0.351,numberbatch,[0.10484821, 0.10484821, 0.10484821, 0.10484821, 0.10484821],[0.118105374, 0.118105374, 0.118105374, 0.118105374, 0.118105374],[14.428141638615298, 14.428141638615298, 14.428141638615298, 14.428141638615298, 14.428141638615298],[14.238444475027231, 14.238444475027231, 14.238444475027231, 14.238444475027231, 14.238444475027231],120.37716221809387,True
53,1,3,577,8,78,0.276,glove200,[0.27961546, 0.27961546, 0.27961546, 0.27961546, 0.27961546],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],120.17399716377258,True
54,3,0,975,1,95,0.102,glove300,[0.14382944, 0.14382944, 0.14382944, 0.14382944, 0.14382944],[0.13901103, 0.13901103, 0.13901103, 0.13901103, 0.13901103],[13.79983877723883, 13.79983877723883, 13.79983877723883, 13.79983877723883, 13.79983877723883],[13.874025344848633, 13.874025344848633, 13.874025344848633, 13.874025344848633, 13.874025344848633],109.1310179233551,True
55,0,3,274,3,247,0.191,glove200,[0.18273546, 0.18273546, 0.18273546, 0.18273546, 0.18273546],[0.18105377, 0.18105377, 0.18105377, 0.18105377, 0.18105377],[13.17274790985688, 13.17274790985688, 13.17274790985688, 13.17274790985688, 13.17274790985688],[13.214142285860502, 13.214142285860502, 13.214142285860502, 13.214142285860502, 13.214142285860502],88.72381806373596,True
56,2,1,307,6,183,0.327,glove300,[0.27961195, 0.27961195, 0.27961195, 0.27961195, 0.27961195],[0.29098204, 0.29098204, 0.29098204, 0.29098204, 0.29098204],[11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185],[11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115],101.80817818641663,True
57,3,0,761,4,105,0.858,numberbatch,[0.10484821, 0.10484821, 0.10484821, 0.10484821, 0.10484821],[0.118105374, 0.118105374, 0.118105374, 0.118105374, 0.118105374],[14.428141638615298, 14.428141638615298, 14.428141638615298, 14.428141638615298, 14.428141638615298],[14.238444475027231, 14.238444475027231, 14.238444475027231, 14.238444475027231, 14.238444475027231],110.53088641166687,False
58,3,3,234,2,148,0.32,glove300,[0.2795974, 0.2795974, 0.2795974, 0.2795974, 0.2795974],[0.2910494, 0.2910494, 0.2910494, 0.2910494, 0.2910494],[11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573, 11.611517966257573],[11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407, 11.423118958106407],115.39578247070312,True
59,3,1,317,8,58,0.083,glove300,[0.18273774, 0.18273774, 0.18273774, 0.18273774, 0.18273774],[0.18106773, 0.18106773, 0.18106773, 0.18106773, 0.18106773],[13.172711011399103, 13.172711011399103, 13.172711011399103, 13.172711011399103, 13.172711011399103],[13.213578921097975, 13.213578921097975, 13.213578921097975, 13.213578921097975, 13.213578921097975],99.96937084197998,False
60,0,2,430,8,213,0.22,glove300,[0.18273316, 0.18273316, 0.18273316, 0.18273316, 0.18273316],[0.1810398, 0.1810398, 0.1810398, 0.1810398, 0.1810398],[13.172784790093187, 13.172784790093187, 13.172784790093187, 13.172784790093187, 13.172784790093187],[13.214698901543251, 13.214698901543251, 13.214698901543251, 13.214698901543251, 13.214698901543251],108.54054093360901,True
61,1,0,332,1,172,0.537,glove200,[0.6408804, 0.6462574, 0.649441, 0.6510704, 0.6545548],[0.6251446, 0.62468183, 0.61588895, 0.6249132, 0.6222908],[1.0573603568590597, 1.0455374054070594, 1.0340291957528662, 1.02447718539664, 1.0147067498601356],[1.1007206967243781, 1.1022379054472997, 1.1208813052911024, 1.1003679312192476, 1.1020644238361945],92.60080075263977,True
62,3,1,829,4,28,0.62,glove300,[0.27961546, 0.27961546, 0.27961546, 0.27961546, 0.27961546],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],130.6605532169342,False
63,3,0,495,4,173,0.448,glove300,[0.27961195, 0.27961195, 0.27961195, 0.27961195, 0.27961195],[0.29098204, 0.29098204, 0.29098204, 0.29098204, 0.29098204],[11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185, 11.61128344197185],[11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115, 11.426541841947115],100.44231843948364,False
64,1,3,292,9,229,0.458,numberbatch,[0.14383124, 0.14383124, 0.14383124, 0.14383124, 0.14383124],[0.13894461, 0.13894461, 0.13894461, 0.13894461, 0.13894461],[13.799809681209878, 13.799809681209878, 13.799809681209878, 13.799809681209878, 13.799809681209878],[13.877288488241343, 13.877288488241343, 13.877288488241343, 13.877288488241343, 13.877288488241343],98.41255688667297,False
65,1,3,51,7,145,0.281,glove300,[0.27961546, 0.27961546, 0.27961546, 0.27961546, 0.27961546],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758, 11.611226878893758],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],92.59859609603882,False
66,0,1,913,7,72,0.848,numberbatch,[0.59342724, 0.59776396, 0.5985661, 0.60223854, 0.6058232],[0.5925183, 0.595295, 0.5944466, 0.59683764, 0.59637487],[1.2430647349962438, 1.2325244271909415, 1.2253372635272874, 1.2114441427318619, 1.2047360730149688],[1.2552788440997784, 1.2446771493324866, 1.2465247695262616, 1.2421473906590388, 1.2444470157990088],265.863272190094,True
67,2,0,870,1,28,0.213,glove200,[0.6416279, 0.6427184, 0.6448492, 0.6466917, 0.64906055],[0.6048288, 0.614008, 0.61485654, 0.6150108, 0.6139309],[1.0944026148080326, 1.088682116929995, 1.0825564230048537, 1.074728466799452, 1.0657920356264967],[1.2019602679289305, 1.180856881233362, 1.1791834922937245, 1.1806050401467543, 1.1782545561973865],172.9268660545349,False
68,2,2,447,5,193,0.914,numberbatch,[0.27959037, 0.27960292, 0.27960292, 0.27960292, 0.27960292],[0.29100448, 0.29100448, 0.29100448, 0.29100448, 0.29100448],[11.611615509909836, 11.611249034270665, 11.61142890900196, 11.61059335751962, 11.611141905066969],[11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468, 11.425414708944468],111.54494118690491,False
69,1,1,567,7,170,0.917,numberbatch,[0.5012847, 0.5065991, 0.51124924, 0.5152852, 0.5197849],[0.52784634, 0.5459735, 0.55060166, 0.55291575, 0.5466677],[1.6082655024418233, 1.5789190385439154, 1.5547103642365463, 1.5295443182809905, 1.5109939543474102],[1.7232136497130761, 1.654632793023036, 1.6401196030470042, 1.6061646846624522, 1.6075411759890044],278.9032506942749,True
