epoch,acc,loss,val_acc,val_loss
0,0.44341668,1.8401039075244823,0.51488507,1.7213885463201082
1,0.4868835,1.606958789835002,0.5287675,1.6533702978721032
2,0.4996428,1.5468772918394935,0.5451951,1.5742775339346666
3,0.5059096,1.5139686658028755,0.54658335,1.5313788927518404
4,0.51436985,1.48733255907416,0.5592318,1.4874407373941863
5,0.51968414,1.4624924925983254,0.5541416,1.4671120001719549
6,0.52333146,1.44818746679938,0.55961746,1.4622539786192088
7,0.5291847,1.4287049674387151,0.56062007,1.4418925918065584
8,0.53208,1.4173956333279811,0.56054294,1.4222363829612732
9,0.53373444,1.4083181315902153,0.5429585,1.4232378051831172
10,0.5368553,1.4015566463390374,0.54558074,1.4242438994921172
11,0.5406154,1.3911913603434043,0.5466605,1.4185381898513207
12,0.5430971,1.3841956965059852,0.541416,1.4208420194112337
13,0.5450398,1.377484201627424,0.54735464,1.4044298071127672
14,0.54521525,1.3720143575391024,0.5768934,1.3918944001197815
15,0.54862446,1.3670880832535854,0.5816752,1.4019094017835765
16,0.5519584,1.3594531373884426,0.54311275,1.3975685009589562
17,0.5502413,1.3574814243230588,0.5741941,1.3929935005994944
18,0.55323684,1.3494039364593806,0.580981,1.3885690248929536
19,0.55411416,1.3473521775273576,0.5522906,1.3954329123863807
20,0.55563074,1.344005575043789,0.541416,1.4042874895609343
21,0.55451524,1.3425998393519747,0.5594632,1.3942516446113586
22,0.5577364,1.3379561624603478,0.5644763,1.393750053185683
23,0.5579119,1.3325309436139123,0.5556841,1.394634751173166
