epoch,acc,loss,val_acc,val_loss
0,0.39242965,4.049134137772853,0.52629954,1.6473532227369456
1,0.50290155,1.5388409442648208,0.55491287,1.557610415495359
2,0.5307013,1.4419337669067038,0.5482801,1.485181918511024
3,0.5482609,1.3807748415255416,0.5872281,1.4585087024248564
4,0.5595914,1.336608149792128,0.5709548,1.3796761815364544
5,0.57340354,1.2964361394356387,0.57211167,1.354934458549206
6,0.58167577,1.2644364045991137,0.5666358,1.3348345710681035
7,0.5901861,1.2388255292329229,0.58260065,1.3019139216496394
8,0.59778154,1.2160637306809956,0.58136666,1.2853193879127502
9,0.60560256,1.1937398298690514,0.57234305,1.3029644947785597
10,0.6110547,1.1733427203686948,0.5477402,1.3296242310450628
11,0.61598045,1.154201235643879,0.5879994,1.2802118704869196
12,0.62357587,1.1313366403090832,0.56385934,1.2772048528377826
13,0.62692237,1.1153664827376684,0.5616998,1.272528941814716
14,0.63241214,1.101173653463347,0.59663737,1.24018499484429
15,0.6394184,1.0851912002960318,0.6092087,1.2364301589819102
16,0.6420881,1.071557616542035,0.5852229,1.2515862263165987
17,0.64742744,1.0576875633125713,0.6011877,1.2382765733278716
18,0.65167636,1.0447833187741324,0.60481256,1.2320956954589257
19,0.6551357,1.035224392876228,0.5944779,1.25877517920274
20,0.65750456,1.0236041985523614,0.590853,1.2714446828915522
21,0.6631322,1.0082121044574783,0.60188186,1.2398245976521418
22,0.66504985,1.003410809176932,0.6023446,1.242109775543213
23,0.6690606,0.9890294246919518,0.59810275,1.238472594664647
