epoch,acc,loss,val_acc,val_loss
0,0.3387855,4.151044698770672,0.45449638,1.9060700352375324
1,0.41259634,1.7862873005509907,0.50285363,1.8146281930116506
2,0.43969417,1.6880090326177242,0.5402591,1.7420743107795715
3,0.4694993,1.6136600330747473,0.54133886,1.6741701043569124
4,0.48846275,1.5604338134956994,0.5205152,1.608334623850309
5,0.5034154,1.5237696495078266,0.5037791,1.574835011592278
6,0.517027,1.489236498398986,0.53031003,1.5767825979452867
7,0.52575046,1.4607001389627612,0.52838194,1.5490027711941645
8,0.5351131,1.4327863870426372,0.5087151,1.5223970000560467
9,0.54191893,1.4075420404381491,0.50084835,1.5088675572321966
10,0.55167013,1.3869242557810237,0.4778652,1.5285359483498793
11,0.55447763,1.3680443106090887,0.5077125,1.521233081817627
12,0.5597919,1.352915475690784,0.5019281,1.5105032233091502
13,0.5640534,1.3350078547965347,0.5097177,1.5061234281613276
14,0.5691045,1.320812510072479,0.51735306,1.4779446996175325
15,0.57139814,1.3098345880558626,0.51912695,1.4924084406632643
16,0.57809114,1.2962103787569381,0.5152707,1.49745381795443
17,0.5810992,1.2834789772383917,0.51064324,1.5016658718769367
18,0.5872783,1.2675948026119457,0.5157335,1.4811194447370677
19,0.58944666,1.2623284028169168,0.5037791,1.5084040944392865
