epoch,acc,loss,val_acc,val_loss
0,0.42885792,3.233808571926799,0.54569995,1.5052564602631788
1,0.5132984,1.5061830316397462,0.56806785,1.4225024122458239
2,0.5415998,1.4121556102625885,0.58997303,1.350769281387329
3,0.56108993,1.3516228273593112,0.5965291,1.308264136314392
4,0.5745513,1.3078633951086536,0.6020054,1.266020316344041
5,0.5852176,1.2752084580010927,0.6105669,1.2294892485325153
6,0.59026873,1.2495458185595065,0.6076359,1.2362425419000478
7,0.60000753,1.2223486531692822,0.6155804,1.2021129131317139
8,0.60371757,1.1978445950427505,0.615349,1.1809308964472551
9,0.61061114,1.1766663200217193,0.6096413,1.190028429031372
10,0.6177053,1.1580238987040905,0.59892017,1.206771547977741
11,0.62398475,1.1369452118622578,0.6197455,1.1623963805345388
12,0.62887293,1.1214129485015847,0.6102584,1.1587932430780852
13,0.63056505,1.1064258262217732,0.6005399,1.1696922412285438
14,0.6360799,1.0916690268081921,0.6279985,1.1270145934361677
15,0.64224654,1.0766989182866493,0.6340918,1.1234820943612318
16,0.647774,1.0633737457607786,0.60863864,1.135130836413457
17,0.64999247,1.0511800565500145,0.6329348,1.116508240883167
18,0.6535019,1.038625311017168,0.63709986,1.1084259954782634
19,0.6563597,1.0300597195745793,0.611801,1.1231226600133455
20,0.6607089,1.0139575691587956,0.6119553,1.1363375530793116
21,0.6663241,1.0019894600464399,0.6321635,1.1128115126719842
22,0.6686679,0.9924211175752764,0.6202854,1.1161949657476866
23,0.6736313,0.980346392774778,0.62715,1.114721635213265
