epoch,acc,loss,val_acc,val_loss
0,0.478899,2.978204735105395,0.57451403,1.2865720024475684
1,0.57217705,1.2742307810031939,0.6013576,1.2034683594336877
2,0.5983104,1.1922628683452372,0.61717063,1.1432604124912848
3,0.61271197,1.1389603862704716,0.6255014,1.1222759599869068
4,0.6240678,1.1053026291423471,0.6215674,1.1145342588424683
5,0.63371897,1.075812539346922,0.63066953,1.0859981798208678
6,0.64076304,1.0508330759991915,0.630361,1.0819182212536151
7,0.64629054,1.0315287157192976,0.63676333,1.0671306963150318
8,0.6535854,1.0099336117430946,0.6352206,1.0677367953153758
9,0.6607673,0.9928703478627512,0.63421786,1.0711846970594847
10,0.66616946,0.9779626211892285,0.5967294,1.1308674193345583
11,0.67039347,0.9622288823625305,0.63745755,1.061568287702707
12,0.6763972,0.943567784915703,0.63383216,1.068327621771739
13,0.6811852,0.9299011295300745,0.63105524,1.0748093861799974
14,0.68599826,0.9180915692243953,0.63884604,1.0744037009202516
15,0.6898838,0.9039767702555526,0.6360691,1.078423486306117
16,0.6950604,0.8924957720393017,0.6339093,1.081440691764538
